date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:54	3715/3715	---M-Z	200	added ('OK')	application/javascript	etag:%22e83-5d8bfda362bd9-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/peity/jquery.peity.min.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/peity/jquery.peity.min.js	(from https://coderthemes.com/adminto/layouts/charts-sparklines.html)
20:07:55	2338/2338	---M-Z	200	added ('OK')	application/javascript	etag:%22922-5d60002d23399-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/chart-sparkline.init.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/js/pages/chart-sparkline.init.js	(from https://coderthemes.com/adminto/layouts/charts-sparklines.html)
20:07:55	31936/31936	---M-Z	200	added ('OK')	application/javascript	etag:%227cc0-5d5bf4043616a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/gmaps/gmaps.min.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/gmaps/gmaps.min.js	(from https://coderthemes.com/adminto/layouts/maps-google.html)
20:07:55	4878/4878	---M-Z	200	added ('OK')	application/javascript	etag:%22130e-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/google-maps.init.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/js/pages/google-maps.init.js	(from https://coderthemes.com/adminto/layouts/maps-google.html)
20:07:55	692/692	---M-Z	200	added ('OK')	text/css	etag:%222b4-5d5bf404228eb-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:56	33323/33323	---M-Z	200	added ('OK')	application/javascript	etag:%22822b-5d5bf404228eb-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:57	144313/144313	---M-Z	200	added ('OK')	application/javascript	etag:%22233b9-5d5bf4042482b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:57	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-5d5bf4042482b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-merc-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-merc-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:58	33856/33856	---M-Z	200	added ('OK')	application/javascript	etag:%228440-5d5bf404228eb-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-au-mill-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-au-mill-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:58	141209/141209	---M-Z	200	added ('OK')	application/javascript	etag:%2222799-5d5bf4042388b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-in-mill-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-in-mill-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:58	38626/38626	---M-Z	200	added ('OK')	application/javascript	etag:%2296e2-5d5bf4042482b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-il-chicago-mill-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-il-chicago-mill-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:59	62840/62840	---M-Z	200	added ('OK')	application/javascript	etag:%22f578-5d5bf4042482b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-uk-mill-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-uk-mill-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:59	125547/125547	---M-Z	200	added ('OK')	application/javascript	etag:%221ea6b-5d5bf4042388b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-ca-lcc-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-ca-lcc-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:59	142484/142484	---M-Z	200	added ('OK')	application/javascript	etag:%2222c94-5d5bf4042388b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-europe-mill-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-europe-mill-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:07:59	68168/68168	---M-Z	200	added ('OK')	application/javascript	etag:%2210a48-5d5bf4042388b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-fr-merc-en.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-fr-merc-en.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:08:00	65603/65603	---M-Z	200	added ('OK')	application/javascript	etag:%2210043-5d5bf4042388b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-es-merc.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-es-merc.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:08:00	73798/73798	---M-Z	200	added ('OK')	application/javascript	etag:%2212046-5d5bf4042388b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-es-mill.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-es-mill.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:08:00	2664/2664	---M-Z	200	added ('OK')	application/javascript	etag:%22a68-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/vector-maps.init.js	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/js/pages/vector-maps.init.js	(from https://coderthemes.com/adminto/layouts/maps-vector.html)
20:08:02	3080/3080	---M--	200	added ('OK')	image/png	etag:%22c08-5d5bf40447aa8%22	https://coderthemes.com/adminto/layouts/assets/libs/multiselect/img/switch.png	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/multiselect/img/switch.png	(from https://coderthemes.com/adminto/layouts/assets/libs/multiselect/css/multi-select.css)
20:08:02	5405/5405	---M--	200	added ('OK')	image/png	etag:%22151d-5d5bf404380aa%22	https://coderthemes.com/adminto/layouts/assets/libs/hopscotch/img/sprite-green.png	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/hopscotch/img/sprite-green.png	(from https://coderthemes.com/adminto/layouts/assets/libs/hopscotch/css/hopscotch.min.css)
20:08:03	5660/5660	---M--	200	added ('OK')	image/png	etag:%22161c-5d5bf40444bc9%22	https://coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/32px.png	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/32px.png	(from https://coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/style.min.css)
20:08:03	1464/1464	---M--	200	added ('OK')	image/gif	etag:%225b8-5d5bf40444bc9%22	https://coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/throbber.gif	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/throbber.gif	(from https://coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/style.min.css)
20:08:03	2215/2215	---M--	200	added ('OK')	image/png	etag:%228a7-5d5bf40444bc9%22	https://coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/40px.png	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/40px.png	(from https://coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/style.min.css)
20:08:04	5344/5344	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2214e0-5d5bf4042e46a%22	https://coderthemes.com/adminto/layouts/assets/libs/dropify/fonts/dropify.eot	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/dropify/fonts/dropify.eot	(from https://coderthemes.com/adminto/layouts/assets/libs/dropify/css/dropify.min.css)
20:08:04	3052/3052	---M--	200	added ('OK')	font/woff	etag:%22bec-5d5bf4042e46a%22	https://coderthemes.com/adminto/layouts/assets/libs/dropify/fonts/dropify.woff	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/dropify/fonts/dropify.woff	(from https://coderthemes.com/adminto/layouts/assets/libs/dropify/css/dropify.min.css)
20:08:04	5180/5180	---M--	200	added ('OK')	font/ttf	etag:%22143c-5d5bf4042e46a%22	https://coderthemes.com/adminto/layouts/assets/libs/dropify/fonts/dropify.ttf	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/dropify/fonts/dropify.ttf	(from https://coderthemes.com/adminto/layouts/assets/libs/dropify/css/dropify.min.css)
20:08:05	1969/1969	---M--	200	added ('OK')	image/svg+xml	etag:%227b1-5d5bf4042e46a%22	https://coderthemes.com/adminto/layouts/assets/libs/dropify/fonts/dropify.svg	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/dropify/fonts/dropify.svg	(from https://coderthemes.com/adminto/layouts/assets/libs/dropify/css/dropify.min.css)
20:08:05	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-5d5bf40455567%22	https://coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/img/loading.gif	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/img/loading.gif	(from https://coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/css/bootstrap-editable.css)
20:08:05	509/509	---M--	200	added ('OK')	image/png	etag:%221fd-5d5bf40455567%22	https://coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/img/clear.png	C:/My%20Web%20Sites/Adminto/coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/img/clear.png	(from https://coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/css/bootstrap-editable.css)
20:08:06	709/709	---M--	200	added ('OK')	image/png	etag:%2211a0d33-2c5-5f675589589db%22	https://www.datatables.net/examples/resources/details_open.png	C:/My%20Web%20Sites/Adminto/www.datatables.net/examples/resources/details_open.png	(from https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-bs5/css/dataTables.bootstrap5.min.css)
20:08:06	686/686	---M--	200	added ('OK')	image/png	etag:%2211a0b94-2ae-5f675589589db%22	https://www.datatables.net/examples/resources/details_close.png	C:/My%20Web%20Sites/Adminto/www.datatables.net/examples/resources/details_close.png	(from https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-bs5/css/dataTables.bootstrap5.min.css)
